Time	Simple_Euler_X	Modified_Euler_X	Analytical_X
0	1	1	1
0.01	1	0.99995	0.99995
0.02	0.9999	0.9998	0.9998
0.03	0.9997	0.99955	0.99955
0.04	0.9994	0.9992	0.9992
0.05	0.999	0.99875	0.99875
0.06	0.9985	0.998201	0.998201
0.07	0.9979	0.997551	0.997551
0.08	0.997201	0.996802	0.996802
0.09	0.996401	0.995953	0.995953
0.1	0.995502	0.995004	0.995004
0.11	0.994503	0.993956	0.993956
0.12	0.993405	0.992809	0.992809
0.13	0.992207	0.991562	0.991562
0.14	0.99091	0.990216	0.990216
0.15	0.989514	0.988771	0.988771
0.16	0.988018	0.987227	0.987227
0.17	0.986424	0.985585	0.985585
0.18	0.984731	0.983844	0.983844
0.19	0.982939	0.982004	0.982004
0.2	0.981048	0.980066	0.980067
0.21	0.97906	0.978031	0.978031
0.22	0.976973	0.975897	0.975897
0.23	0.974788	0.973666	0.973666
0.24	0.972506	0.971338	0.971338
0.25	0.970126	0.968912	0.968912
0.26	0.967649	0.96639	0.96639
0.27	0.965075	0.963771	0.963771
0.28	0.962404	0.961055	0.961055
0.29	0.959637	0.958244	0.958244
0.3	0.956773	0.955336	0.955336
0.31	0.953814	0.952333	0.952334
0.32	0.950759	0.949235	0.949235
0.33	0.947608	0.946042	0.946042
0.34	0.944362	0.942754	0.942755
0.35	0.941022	0.939372	0.939373
0.36	0.937587	0.935896	0.935897
0.37	0.934058	0.932327	0.932327
0.38	0.930435	0.928664	0.928665
0.39	0.926719	0.924908	0.924909
0.4	0.92291	0.92106	0.921061
0.41	0.919008	0.91712	0.917121
0.42	0.915014	0.913088	0.913089
0.43	0.910928	0.908965	0.908966
0.44	0.90675	0.904751	0.904752
0.45	0.902482	0.900446	0.900447
0.46	0.898123	0.896052	0.896052
0.47	0.893673	0.891567	0.891568
0.48	0.889134	0.886994	0.886995
0.49	0.884505	0.882332	0.882333
0.5	0.879787	0.877582	0.877583
0.51	0.874981	0.872743	0.872745
0.52	0.870087	0.867818	0.867819
0.53	0.865105	0.862806	0.862807
0.54	0.860037	0.857708	0.857709
0.55	0.854882	0.852523	0.852525
0.56	0.849641	0.847254	0.847255
0.57	0.844314	0.8419	0.841901
0.58	0.838902	0.836461	0.836463
0.59	0.833406	0.830939	0.830941
0.6	0.827827	0.825334	0.825336
0.61	0.822163	0.819647	0.819648
0.62	0.816417	0.813877	0.813878
0.63	0.810589	0.808026	0.808028
0.64	0.804679	0.802094	0.802096
0.65	0.798688	0.796082	0.796084
0.66	0.792617	0.789991	0.789992
0.67	0.786466	0.78382	0.783822
0.68	0.780235	0.777571	0.777573
0.69	0.773926	0.771244	0.771246
0.7	0.767539	0.76484	0.764842
0.71	0.761074	0.75836	0.758362
0.72	0.754533	0.751804	0.751806
0.73	0.747915	0.745172	0.745174
0.74	0.741223	0.738466	0.738469
0.75	0.734455	0.731687	0.731689
0.76	0.727613	0.724834	0.724836
0.77	0.720698	0.717908	0.717911
0.78	0.71371	0.710911	0.710914
0.79	0.70665	0.703843	0.703845
0.8	0.699518	0.696704	0.696707
0.81	0.692316	0.689496	0.689498
0.82	0.685044	0.682219	0.682221
0.83	0.677703	0.674873	0.674876
0.84	0.670293	0.66746	0.667463
0.85	0.662815	0.65998	0.659983
0.86	0.655271	0.652435	0.652437
0.87	0.64766	0.644824	0.644827
0.88	0.639983	0.637148	0.637151
0.89	0.632242	0.629409	0.629412
0.9	0.624437	0.621607	0.62161
0.91	0.616569	0.613743	0.613746
0.92	0.608638	0.605817	0.60582
0.93	0.600645	0.597831	0.597834
0.94	0.592592	0.589785	0.589788
0.95	0.584478	0.58168	0.581683
0.96	0.576306	0.573517	0.57352
0.97	0.568075	0.565296	0.5653
0.98	0.559786	0.557019	0.557023
0.99	0.55144	0.548686	0.54869
1	0.543039	0.540299	0.540302
1.01	0.534582	0.531857	0.531861
1.02	0.526071	0.523362	0.523366
1.03	0.517506	0.514815	0.514819
1.04	0.508889	0.506217	0.50622
1.05	0.500221	0.497567	0.497571
1.06	0.491501	0.488868	0.488872
1.07	0.482731	0.48012	0.480124
1.08	0.473912	0.471324	0.471328
1.09	0.465045	0.462481	0.462485
1.1	0.456131	0.453592	0.453596
1.11	0.447169	0.444657	0.444662
1.12	0.438163	0.435678	0.435682
1.13	0.429111	0.426656	0.42666
1.14	0.420016	0.41759	0.417595
1.15	0.410878	0.408483	0.408487
1.16	0.401698	0.399335	0.39934
1.17	0.392477	0.390147	0.390152
1.18	0.383215	0.38092	0.380925
1.19	0.373915	0.371655	0.37166
1.2	0.364576	0.362353	0.362358
1.21	0.355199	0.353015	0.353019
1.22	0.345787	0.343641	0.343646
1.23	0.336338	0.334233	0.334238
1.24	0.326856	0.324791	0.324796
1.25	0.317339	0.315317	0.315322
1.26	0.30779	0.305812	0.305817
1.27	0.298209	0.296276	0.296281
1.28	0.288597	0.28671	0.286715
1.29	0.278956	0.277116	0.277121
1.3	0.269285	0.267494	0.267499
1.31	0.259587	0.257845	0.25785
1.32	0.249862	0.24817	0.248175
1.33	0.24011	0.238471	0.238476
1.34	0.230334	0.228747	0.228753
1.35	0.220534	0.219001	0.219007
1.36	0.210711	0.209233	0.209239
1.37	0.200866	0.199444	0.19945
1.38	0.190999	0.189635	0.189641
1.39	0.181113	0.179807	0.179813
1.4	0.171207	0.169961	0.169967
1.41	0.161284	0.160099	0.160104
1.42	0.151343	0.15022	0.150225
1.43	0.141386	0.140326	0.140332
1.44	0.131414	0.130418	0.130424
1.45	0.121428	0.120497	0.120503
1.46	0.111429	0.110564	0.11057
1.47	0.101417	0.10062	0.100626
1.48	0.0913945	0.0906655	0.0906716
1.49	0.0813618	0.0807023	0.0807084
1.5	0.0713199	0.070731	0.0707372
1.51	0.0612699	0.0607526	0.0607589
1.52	0.0512128	0.0507682	0.0507745
1.53	0.0411495	0.0407786	0.040785
1.54	0.0310812	0.030785	0.0307915
1.55	0.0210087	0.0207884	0.0207948
1.56	0.0109331	0.0107896	0.0107961
1.57	0.000855345	0.000789785	0.000796327
1.58	-0.00922346	-0.00921013	-0.00920354
1.59	-0.0193023	-0.0192091	-0.0192025
1.6	-0.0293803	-0.0292062	-0.0291995
1.61	-0.0394563	-0.0392003	-0.0391936
1.62	-0.0495294	-0.0491906	-0.0491838
1.63	-0.0595986	-0.0591759	-0.0591691
1.64	-0.0696628	-0.0691553	-0.0691484
1.65	-0.079721	-0.0791277	-0.0791209
1.66	-0.0897723	-0.0890923	-0.0890854
1.67	-0.0998156	-0.099048	-0.099041
1.68	-0.10985	-0.108994	-0.108987
1.69	-0.119874	-0.118929	-0.118922
1.7	-0.129888	-0.128852	-0.128844
1.71	-0.139889	-0.138762	-0.138755
1.72	-0.149877	-0.148658	-0.148651
1.73	-0.159852	-0.158539	-0.158532
1.74	-0.169811	-0.168405	-0.168397
1.75	-0.179755	-0.178253	-0.178246
1.76	-0.189681	-0.188084	-0.188077
1.77	-0.199589	-0.197896	-0.197889
1.78	-0.209479	-0.207688	-0.207681
1.79	-0.219348	-0.21746	-0.217452
1.8	-0.229197	-0.227209	-0.227202
1.81	-0.239024	-0.236936	-0.236929
1.82	-0.248827	-0.24664	-0.246632
1.83	-0.258607	-0.256318	-0.256311
1.84	-0.268362	-0.265971	-0.265964
1.85	-0.278091	-0.275598	-0.27559
1.86	-0.287794	-0.285196	-0.285189
1.87	-0.297468	-0.294767	-0.294759
1.88	-0.307114	-0.304308	-0.3043
1.89	-0.31673	-0.313818	-0.313811
1.9	-0.326315	-0.323297	-0.32329
1.91	-0.335868	-0.332744	-0.332736
1.92	-0.345389	-0.342157	-0.34215
1.93	-0.354877	-0.351536	-0.351529
1.94	-0.364329	-0.36088	-0.360873
1.95	-0.373747	-0.370188	-0.370181
1.96	-0.383127	-0.379459	-0.379452
1.97	-0.392471	-0.388692	-0.388685
1.98	-0.401776	-0.397886	-0.397879
1.99	-0.411042	-0.407041	-0.407033
2	-0.420268	-0.416154	-0.416147
2.01	-0.429452	-0.425226	-0.425219
2.02	-0.438595	-0.434256	-0.434248
2.03	-0.447695	-0.443242	-0.443234
2.04	-0.45675	-0.452184	-0.452176
2.05	-0.465761	-0.46108	-0.461073
2.06	-0.474727	-0.469931	-0.469923
2.07	-0.483646	-0.478734	-0.478727
2.08	-0.492517	-0.48749	-0.487482
2.09	-0.50134	-0.496196	-0.496189
2.1	-0.510114	-0.504854	-0.504846
2.11	-0.518837	-0.51346	-0.513453
2.12	-0.52751	-0.522016	-0.522008
2.13	-0.53613	-0.530519	-0.530511
2.14	-0.544698	-0.538969	-0.538961
2.15	-0.553213	-0.547365	-0.547358
2.16	-0.561672	-0.555707	-0.555699
2.17	-0.570077	-0.563993	-0.563985
2.18	-0.578425	-0.572222	-0.572215
2.19	-0.586717	-0.580394	-0.580387
2.2	-0.59495	-0.588509	-0.588501
2.21	-0.603125	-0.596564	-0.596557
2.22	-0.61124	-0.60456	-0.604552
2.23	-0.619295	-0.612495	-0.612488
2.24	-0.627289	-0.620369	-0.620362
2.25	-0.635221	-0.628181	-0.628174
2.26	-0.64309	-0.63593	-0.635923
2.27	-0.650896	-0.643616	-0.643608
2.28	-0.658637	-0.651237	-0.65123
2.29	-0.666314	-0.658793	-0.658786
2.3	-0.673924	-0.666283	-0.666276
2.31	-0.681468	-0.673707	-0.6737
2.32	-0.688944	-0.681063	-0.681056
2.33	-0.696353	-0.688351	-0.688344
2.34	-0.703692	-0.69557	-0.695563
2.35	-0.710962	-0.70272	-0.702713
2.36	-0.718161	-0.709799	-0.709793
2.37	-0.72529	-0.716808	-0.716801
2.38	-0.732346	-0.723745	-0.723738
2.39	-0.73933	-0.730609	-0.730602
2.4	-0.746241	-0.7374	-0.737394
2.41	-0.753077	-0.744118	-0.744111
2.42	-0.75984	-0.750761	-0.750755
2.43	-0.766526	-0.757329	-0.757323
2.44	-0.773137	-0.763822	-0.763815
2.45	-0.779671	-0.770238	-0.770231
2.46	-0.786128	-0.776577	-0.77657
2.47	-0.792507	-0.782838	-0.782832
2.48	-0.798808	-0.789021	-0.789015
2.49	-0.805029	-0.795125	-0.795119
2.5	-0.81117	-0.80115	-0.801144
2.51	-0.81723	-0.807094	-0.807088
2.52	-0.82321	-0.812958	-0.812952
2.53	-0.829108	-0.818741	-0.818735
2.54	-0.834923	-0.824441	-0.824435
2.55	-0.840656	-0.830059	-0.830054
2.56	-0.846305	-0.835595	-0.835589
2.57	-0.85187	-0.841046	-0.84104
2.58	-0.85735	-0.846414	-0.846408
2.59	-0.862746	-0.851697	-0.851691
2.6	-0.868055	-0.856894	-0.856889
2.61	-0.873278	-0.862006	-0.862001
2.62	-0.878415	-0.867032	-0.867027
2.63	-0.883464	-0.871971	-0.871966
2.64	-0.888425	-0.876823	-0.876818
2.65	-0.893298	-0.881587	-0.881582
2.66	-0.898082	-0.886263	-0.886258
2.67	-0.902777	-0.890851	-0.890846
2.68	-0.907382	-0.895349	-0.895344
2.69	-0.911896	-0.899758	-0.899753
2.7	-0.91632	-0.904077	-0.904072
2.71	-0.920653	-0.908305	-0.908301
2.72	-0.924894	-0.912443	-0.912438
2.73	-0.929043	-0.916489	-0.916485
2.74	-0.9331	-0.920444	-0.92044
2.75	-0.937063	-0.924307	-0.924302
2.76	-0.940934	-0.928077	-0.928073
2.77	-0.94471	-0.931754	-0.93175
2.78	-0.948393	-0.935339	-0.935335
2.79	-0.951981	-0.938829	-0.938825
2.8	-0.955474	-0.942226	-0.942222
2.81	-0.958872	-0.945529	-0.945525
2.82	-0.962174	-0.948737	-0.948733
2.83	-0.965381	-0.95185	-0.951847
2.84	-0.968491	-0.954868	-0.954865
2.85	-0.971505	-0.957791	-0.957787
2.86	-0.974422	-0.960617	-0.960614
2.87	-0.977242	-0.963348	-0.963345
2.88	-0.979964	-0.965982	-0.965979
2.89	-0.982589	-0.96852	-0.968517
2.9	-0.985115	-0.970961	-0.970958
2.91	-0.987544	-0.973305	-0.973302
2.92	-0.989874	-0.975551	-0.975549
2.93	-0.992105	-0.9777	-0.977698
2.94	-0.994237	-0.979751	-0.979749
2.95	-0.99627	-0.981705	-0.981702
2.96	-0.998203	-0.98356	-0.983557
2.97	-1.00004	-0.985316	-0.985314
2.98	-1.00177	-0.986974	-0.986972
2.99	-1.00341	-0.988534	-0.988532
3	-1.00494	-0.989994	-0.989992
3.01	-1.00637	-0.991356	-0.991354
3.02	-1.00771	-0.992618	-0.992617
3.03	-1.00894	-0.993781	-0.99378
3.04	-1.01007	-0.994845	-0.994844
3.05	-1.0111	-0.995809	-0.995808
3.06	-1.01203	-0.996674	-0.996673
3.07	-1.01286	-0.997439	-0.997438
3.08	-1.01359	-0.998105	-0.998104
3.09	-1.01421	-0.99867	-0.998669
3.1	-1.01474	-0.999136	-0.999135
3.11	-1.01516	-0.999501	-0.999501
3.12	-1.01548	-0.999767	-0.999767
3.13	-1.0157	-0.999933	-0.999933
3.14	-1.01582	-0.999999	-0.999999
3.15	-1.01584	-0.999965	-0.999965
3.16	-1.01575	-0.99983	-0.999831
3.17	-1.01557	-0.999596	-0.999597
3.18	-1.01528	-0.999262	-0.999263
3.19	-1.01489	-0.998828	-0.998829
3.2	-1.0144	-0.998294	-0.998295
3.21	-1.01381	-0.99766	-0.997661
3.22	-1.01312	-0.996927	-0.996928
3.23	-1.01232	-0.996093	-0.996095
3.24	-1.01142	-0.995161	-0.995162
3.25	-1.01043	-0.994128	-0.99413
3.26	-1.00933	-0.992996	-0.992998
3.27	-1.00813	-0.991765	-0.991767
3.28	-1.00683	-0.990435	-0.990437
3.29	-1.00543	-0.989006	-0.989008
3.3	-1.00393	-0.987478	-0.98748
3.31	-1.00232	-0.985851	-0.985853
3.32	-1.00062	-0.984125	-0.984128
3.33	-0.998816	-0.982301	-0.982304
3.34	-0.996913	-0.980379	-0.980382
3.35	-0.99491	-0.978359	-0.978362
3.36	-0.992807	-0.976241	-0.976244
3.37	-0.990605	-0.974025	-0.974028
3.38	-0.988303	-0.971712	-0.971715
3.39	-0.985902	-0.969302	-0.969305
3.4	-0.983403	-0.966795	-0.966798
3.41	-0.980805	-0.964191	-0.964194
3.42	-0.978108	-0.96149	-0.961494
3.43	-0.975314	-0.958694	-0.958698
3.44	-0.972421	-0.955802	-0.955806
3.45	-0.969432	-0.952814	-0.952818
3.46	-0.966344	-0.949731	-0.949735
3.47	-0.96316	-0.946553	-0.946557
3.48	-0.95988	-0.94328	-0.943285
3.49	-0.956503	-0.939913	-0.939918
3.5	-0.95303	-0.936452	-0.936457
3.51	-0.949461	-0.932897	-0.932902
3.52	-0.945797	-0.929249	-0.929254
3.53	-0.942038	-0.925508	-0.925513
3.54	-0.938185	-0.921674	-0.92168
3.55	-0.934237	-0.917749	-0.917755
3.56	-0.930196	-0.913731	-0.913737
3.57	-0.926061	-0.909622	-0.909629
3.58	-0.921833	-0.905423	-0.905429
3.59	-0.917512	-0.901132	-0.901139
3.6	-0.913099	-0.896752	-0.896758
3.61	-0.908595	-0.892282	-0.892288
3.62	-0.903999	-0.887722	-0.887729
3.63	-0.899313	-0.883074	-0.883081
3.64	-0.894535	-0.878338	-0.878345
3.65	-0.889669	-0.873513	-0.873521
3.66	-0.884712	-0.868602	-0.868609
3.67	-0.879667	-0.863603	-0.863611
3.68	-0.874533	-0.858519	-0.858526
3.69	-0.869311	-0.853348	-0.853356
3.7	-0.864002	-0.848092	-0.8481
3.71	-0.858605	-0.842751	-0.842759
3.72	-0.853123	-0.837326	-0.837334
3.73	-0.847554	-0.831817	-0.831826
3.74	-0.841901	-0.826225	-0.826234
3.75	-0.836162	-0.82055	-0.820559
3.76	-0.830339	-0.814794	-0.814803
3.77	-0.824433	-0.808956	-0.808965
3.78	-0.818444	-0.803036	-0.803046
3.79	-0.812372	-0.797037	-0.797047
3.8	-0.806218	-0.790958	-0.790968
3.81	-0.799983	-0.7848	-0.78481
3.82	-0.793668	-0.778563	-0.778573
3.83	-0.787272	-0.772249	-0.772259
3.84	-0.780797	-0.765857	-0.765867
3.85	-0.774243	-0.759389	-0.759399
3.86	-0.767612	-0.752844	-0.752855
3.87	-0.760903	-0.746225	-0.746236
3.88	-0.754117	-0.739531	-0.739542
3.89	-0.747255	-0.732763	-0.732774
3.9	-0.740317	-0.725921	-0.725932
3.91	-0.733305	-0.719007	-0.719018
3.92	-0.726219	-0.712021	-0.712033
3.93	-0.71906	-0.704964	-0.704976
3.94	-0.711827	-0.697837	-0.697848
3.95	-0.704523	-0.690639	-0.690651
3.96	-0.697148	-0.683373	-0.683385
3.97	-0.689703	-0.676038	-0.67605
3.98	-0.682187	-0.668636	-0.668648
3.99	-0.674603	-0.661166	-0.661179
4	-0.66695	-0.653631	-0.653644
4.01	-0.65923	-0.64603	-0.646043
4.02	-0.651444	-0.638365	-0.638378
4.03	-0.643591	-0.630636	-0.630649
4.04	-0.635673	-0.622844	-0.622857
4.05	-0.627691	-0.614989	-0.615002
4.06	-0.619645	-0.607073	-0.607087
4.07	-0.611537	-0.599096	-0.59911
4.08	-0.603366	-0.59106	-0.591073
4.09	-0.595135	-0.582964	-0.582978
4.1	-0.586843	-0.57481	-0.574824
4.11	-0.578492	-0.566598	-0.566613
4.12	-0.570081	-0.55833	-0.558345
4.13	-0.561613	-0.550006	-0.550021
4.14	-0.553088	-0.541627	-0.541642
4.15	-0.544507	-0.533194	-0.533209
4.16	-0.535871	-0.524708	-0.524722
4.17	-0.52718	-0.516169	-0.516184
4.18	-0.518435	-0.507578	-0.507593
4.19	-0.509638	-0.498937	-0.498952
4.2	-0.500789	-0.490246	-0.490261
4.21	-0.491889	-0.481505	-0.481521
4.22	-0.482939	-0.472717	-0.472732
4.23	-0.47394	-0.463881	-0.463897
4.24	-0.464892	-0.454999	-0.455015
4.25	-0.455797	-0.446072	-0.446087
4.26	-0.446656	-0.437099	-0.437115
4.27	-0.437469	-0.428084	-0.4281
4.28	-0.428237	-0.419025	-0.419041
4.29	-0.418962	-0.409924	-0.409941
4.3	-0.409643	-0.400783	-0.400799
4.31	-0.400283	-0.391601	-0.391618
4.32	-0.390882	-0.38238	-0.382397
4.33	-0.381441	-0.373121	-0.373138
4.34	-0.371961	-0.363825	-0.363842
4.35	-0.362442	-0.354492	-0.354509
4.36	-0.352887	-0.345124	-0.345141
4.37	-0.343295	-0.335721	-0.335738
4.38	-0.333668	-0.326285	-0.326302
4.39	-0.324006	-0.316816	-0.316833
4.4	-0.314311	-0.307315	-0.307333
4.41	-0.304584	-0.297784	-0.297802
4.42	-0.294826	-0.288223	-0.288241
4.43	-0.285036	-0.278633	-0.278651
4.44	-0.275218	-0.269015	-0.269033
4.45	-0.265371	-0.259371	-0.259389
4.46	-0.255496	-0.2497	-0.249718
4.47	-0.245595	-0.240004	-0.240022
4.48	-0.235668	-0.230285	-0.230303
4.49	-0.225717	-0.220542	-0.22056
4.5	-0.215742	-0.210777	-0.210796
4.51	-0.205745	-0.200992	-0.20101
4.52	-0.195726	-0.191186	-0.191204
4.53	-0.185686	-0.181361	-0.181379
4.54	-0.175627	-0.171518	-0.171536
4.55	-0.165549	-0.161658	-0.161676
4.56	-0.155454	-0.151781	-0.1518
4.57	-0.145342	-0.141889	-0.141908
4.58	-0.135215	-0.131984	-0.132003
4.59	-0.125073	-0.122065	-0.122084
4.6	-0.114918	-0.112133	-0.112153
4.61	-0.10475	-0.102191	-0.10221
4.62	-0.0945704	-0.0922384	-0.0922576
4.63	-0.0843805	-0.0822766	-0.0822958
4.64	-0.0741811	-0.0723065	-0.0723258
4.65	-0.0639734	-0.0623292	-0.0623485
4.66	-0.0537582	-0.0523456	-0.052365
4.67	-0.0435366	-0.0423568	-0.0423763
4.68	-0.0333096	-0.0323638	-0.0323833
4.69	-0.0230783	-0.0223676	-0.0223871
4.7	-0.0128436	-0.0123691	-0.0123887
4.71	-0.00260663	-0.00236935	-0.00238898
4.72	0.00763162	0.00763061	0.00761095
4.73	0.0178701	0.0176298	0.0176101
4.74	0.0281079	0.0276273	0.0276075
4.75	0.0383438	0.0376219	0.0376022
4.76	0.048577	0.0476128	0.047593
4.77	0.0588063	0.057599	0.0575792
4.78	0.0690308	0.0675794	0.0675595
4.79	0.0792493	0.077553	0.0775331
4.8	0.089461	0.0875189	0.087499
4.81	0.0996648	0.097476	0.0974561
4.82	0.10986	0.107423	0.107403
4.83	0.120044	0.11736	0.11734
4.84	0.130218	0.127285	0.127265
4.85	0.14038	0.137197	0.137177
4.86	0.150529	0.147096	0.147076
4.87	0.160664	0.156979	0.156959
4.88	0.170783	0.166847	0.166827
4.89	0.180887	0.176699	0.176679
4.9	0.190974	0.186532	0.186512
4.91	0.201042	0.196347	0.196327
4.92	0.211092	0.206143	0.206123
4.93	0.221121	0.215918	0.215898
4.94	0.231129	0.225671	0.225651
4.95	0.241115	0.235401	0.235381
4.96	0.251078	0.245109	0.245089
4.97	0.261017	0.254791	0.254771
4.98	0.270931	0.264448	0.264428
4.99	0.280818	0.274079	0.274059
5	0.290679	0.283682	0.283662
5.01	0.300511	0.293257	0.293237
5.02	0.310315	0.302803	0.302783
5.03	0.320088	0.312318	0.312298
5.04	0.32983	0.321802	0.321782
5.05	0.339541	0.331254	0.331234
5.06	0.349218	0.340673	0.340653
5.07	0.358861	0.350057	0.350037
5.08	0.36847	0.359407	0.359387
5.09	0.378042	0.368721	0.368701
5.1	0.387578	0.377997	0.377978
5.11	0.397076	0.387236	0.387217
5.12	0.406535	0.396437	0.396417
5.13	0.415955	0.405597	0.405578
5.14	0.425333	0.414718	0.414698
5.15	0.434671	0.423796	0.423777
5.16	0.443965	0.432833	0.432813
5.17	0.453217	0.441826	0.441806
5.18	0.462423	0.450774	0.450755
5.19	0.471585	0.459678	0.459659
5.2	0.4807	0.468536	0.468517
5.21	0.489768	0.477347	0.477328
5.22	0.498788	0.48611	0.486091
5.23	0.507759	0.494824	0.494806
5.24	0.51668	0.50349	0.503471
5.25	0.525551	0.512104	0.512085
5.26	0.534369	0.520668	0.520649
5.27	0.543136	0.529179	0.529161
5.28	0.551848	0.537638	0.537619
5.29	0.560507	0.546043	0.546024
5.3	0.56911	0.554393	0.554374
5.31	0.577657	0.562687	0.562669
5.32	0.586147	0.570926	0.570908
5.33	0.59458	0.579107	0.579089
5.34	0.602954	0.587231	0.587213
5.35	0.611268	0.595295	0.595278
5.36	0.619522	0.603301	0.603283
5.37	0.627715	0.611246	0.611228
5.38	0.635846	0.619129	0.619112
5.39	0.643915	0.626951	0.626934
5.4	0.651919	0.63471	0.634693
5.41	0.65986	0.642406	0.642389
5.42	0.667735	0.650037	0.65002
5.43	0.675544	0.657604	0.657587
5.44	0.683286	0.665104	0.665088
5.45	0.690961	0.672539	0.672522
5.46	0.698567	0.679906	0.679889
5.47	0.706105	0.687204	0.687188
5.48	0.713572	0.694435	0.694418
5.49	0.720969	0.701595	0.701579
5.5	0.728295	0.708686	0.70867
5.51	0.735548	0.715706	0.71569
5.52	0.742729	0.722654	0.722638
5.53	0.749836	0.72953	0.729514
5.54	0.756869	0.736333	0.736317
5.55	0.763826	0.743062	0.743046
5.56	0.770708	0.749717	0.749702
5.57	0.777514	0.756297	0.756282
5.58	0.784243	0.762801	0.762786
5.59	0.790894	0.769229	0.769215
5.6	0.797466	0.775581	0.775566
5.61	0.80396	0.781854	0.78184
5.62	0.810373	0.78805	0.788035
5.63	0.816707	0.794166	0.794152
5.64	0.822959	0.800204	0.800189
5.65	0.829129	0.806161	0.806147
5.66	0.835218	0.812037	0.812024
5.67	0.841223	0.817833	0.817819
5.68	0.847145	0.823546	0.823533
5.69	0.852982	0.829178	0.829164
5.7	0.858735	0.834726	0.834713
5.71	0.864403	0.840191	0.840178
5.72	0.869985	0.845572	0.845559
5.73	0.87548	0.850868	0.850855
5.74	0.880889	0.856079	0.856067
5.75	0.88621	0.861205	0.861192
5.76	0.891442	0.866244	0.866232
5.77	0.896586	0.871197	0.871185
5.78	0.901641	0.876063	0.876051
5.79	0.906607	0.880841	0.880829
5.8	0.911482	0.885531	0.88552
5.81	0.916266	0.890132	0.890121
5.82	0.92096	0.894645	0.894634
5.83	0.925561	0.899068	0.899057
5.84	0.930071	0.903401	0.90339
5.85	0.934488	0.907644	0.907633
5.86	0.938812	0.911795	0.911785
5.87	0.943043	0.915856	0.915846
5.88	0.947179	0.919826	0.919816
5.89	0.951222	0.923703	0.923693
5.9	0.955169	0.927488	0.927478
5.91	0.959022	0.93118	0.931171
5.92	0.962779	0.934779	0.93477
5.93	0.96644	0.938284	0.938276
5.94	0.970005	0.941696	0.941688
5.95	0.973473	0.945013	0.945005
5.96	0.976845	0.948236	0.948229
5.97	0.980118	0.951365	0.951357
5.98	0.983295	0.954398	0.95439
5.99	0.986373	0.957335	0.957328
6	0.989353	0.960177	0.96017
6.01	0.992234	0.962923	0.962916
6.02	0.995016	0.965573	0.965566
6.03	0.997699	0.968126	0.968119
6.04	1.00028	0.970582	0.970576
6.05	1.00277	0.972941	0.972935
6.06	1.00515	0.975203	0.975197
6.07	1.00743	0.977367	0.977362
6.08	1.00962	0.979434	0.979429
6.09	1.0117	0.981403	0.981398
6.1	1.01368	0.983273	0.983268
6.11	1.01556	0.985045	0.985041
6.12	1.01734	0.986719	0.986715
6.13	1.01902	0.988294	0.98829
6.14	1.02059	0.98977	0.989766
6.15	1.02207	0.991147	0.991144
6.16	1.02344	0.992425	0.992422
6.17	1.02471	0.993604	0.993601
6.18	1.02587	0.994684	0.994681
6.19	1.02694	0.995664	0.995661
6.2	1.0279	0.996544	0.996542
6.21	1.02876	0.997325	0.997323
6.22	1.02951	0.998006	0.998004
6.23	1.03017	0.998587	0.998586
6.24	1.03072	0.999069	0.999068
6.25	1.03117	0.99945	0.999449
6.26	1.03151	0.999732	0.999731
6.27	1.03175	0.999913	0.999913
6.28	1.03189	0.999995	0.999995
6.29	1.03193	0.999977	0.999977
6.3	1.03186	0.999858	0.999859
6.31	1.03169	0.99964	0.999641
6.32	1.03141	0.999321	0.999322
6.33	1.03103	0.998903	0.998904
6.34	1.03055	0.998385	0.998386
6.35	1.02997	0.997767	0.997769
6.36	1.02928	0.997049	0.997051
6.37	1.02849	0.996232	0.996234
6.38	1.0276	0.995315	0.995317
6.39	1.0266	0.994298	0.994301
6.4	1.0255	0.993182	0.993185
6.41	1.0243	0.991966	0.99197
6.42	1.023	0.990652	0.990655
6.43	1.02159	0.989238	0.989242
6.44	1.02009	0.987726	0.98773
6.45	1.01847	0.986114	0.986119
6.46	1.01676	0.984404	0.984409
6.47	1.01495	0.982596	0.982601
6.48	1.01303	0.980689	0.980694
6.49	1.01101	0.978684	0.97869
6.5	1.00889	0.976582	0.976588
6.51	1.00667	0.974382	0.974388
6.52	1.00435	0.972084	0.97209
6.53	1.00193	0.969689	0.969696
6.54	0.99941	0.967197	0.967204
6.55	0.996788	0.964608	0.964616
6.56	0.994065	0.961923	0.961931
6.57	0.991244	0.959142	0.95915
6.58	0.988322	0.956265	0.956273
6.59	0.985302	0.953292	0.9533
6.6	0.982183	0.950224	0.950233
6.61	0.978965	0.947061	0.94707
6.62	0.975649	0.943803	0.943812
6.63	0.972235	0.940451	0.94046
6.64	0.968723	0.937005	0.937014
6.65	0.965115	0.933465	0.933474
6.66	0.961409	0.929831	0.929841
6.67	0.957607	0.926105	0.926115
6.68	0.953709	0.922286	0.922297
6.69	0.949715	0.918375	0.918386
6.7	0.945626	0.914372	0.914383
6.71	0.941441	0.910277	0.910289
6.72	0.937163	0.906092	0.906104
6.73	0.93279	0.901816	0.901828
6.74	0.928323	0.89745	0.897462
6.75	0.923763	0.892994	0.893006
6.76	0.91911	0.888448	0.888461
6.77	0.914365	0.883814	0.883827
6.78	0.909528	0.879092	0.879105
6.79	0.904599	0.874281	0.874295
6.8	0.89958	0.869383	0.869397
